GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022300478,41,203999,Nikola Jokić,1610612743,Denver Nuggets,1,8,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,7,22,1,1,20240104,GSW,DEN
Shot Chart Detail,0022300478,64,203999,Nikola Jokić,1610612743,Denver Nuggets,1,6,44,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,39,14,1,1,20240104,GSW,DEN
Shot Chart Detail,0022300478,77,203999,Nikola Jokić,1610612743,Denver Nuggets,1,5,48,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2,36,1,1,20240104,GSW,DEN
Shot Chart Detail,0022300478,91,203999,Nikola Jokić,1610612743,Denver Nuggets,1,5,13,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-37,17,1,1,20240104,GSW,DEN
Shot Chart Detail,0022300478,94,203999,Nikola Jokić,1610612743,Denver Nuggets,1,4,44,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-31,9,1,1,20240104,GSW,DEN
Shot Chart Detail,0022300478,133,203999,Nikola Jokić,1610612743,Denver Nuggets,1,2,35,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,26,50,1,1,20240104,GSW,DEN
Shot Chart Detail,0022300478,280,203999,Nikola Jokić,1610612743,Denver Nuggets,2,3,34,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,5,40,1,1,20240104,GSW,DEN
Shot Chart Detail,0022300478,338,203999,Nikola Jokić,1610612743,Denver Nuggets,3,11,48,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,36,278,1,1,20240104,GSW,DEN
Shot Chart Detail,0022300478,471,203999,Nikola Jokić,1610612743,Denver Nuggets,3,0,34,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,0,123,1,1,20240104,GSW,DEN
Shot Chart Detail,0022300478,542,203999,Nikola Jokić,1610612743,Denver Nuggets,4,6,34,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,26,59,1,1,20240104,GSW,DEN
Shot Chart Detail,0022300478,623,203999,Nikola Jokić,1610612743,Denver Nuggets,4,0,26,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-4,69,1,1,20240104,GSW,DEN
Shot Chart Detail,0022300478,631,203999,Nikola Jokić,1610612743,Denver Nuggets,4,0,0,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,39,202,338,1,1,20240104,GSW,DEN
Shot Chart Detail,0022300488,42,203999,Nikola Jokić,1610612743,Denver Nuggets,1,8,36,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-34,25,1,1,20240105,DEN,ORL
Shot Chart Detail,0022300488,280,203999,Nikola Jokić,1610612743,Denver Nuggets,2,5,30,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,11,49,1,1,20240105,DEN,ORL
Shot Chart Detail,0022300488,290,203999,Nikola Jokić,1610612743,Denver Nuggets,2,4,10,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,1,1,1,20240105,DEN,ORL
Shot Chart Detail,0022300488,301,203999,Nikola Jokić,1610612743,Denver Nuggets,2,3,22,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,5,1,1,20240105,DEN,ORL
Shot Chart Detail,0022300488,332,203999,Nikola Jokić,1610612743,Denver Nuggets,2,0,42,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,11,1,1,20240105,DEN,ORL
Shot Chart Detail,0022300488,349,203999,Nikola Jokić,1610612743,Denver Nuggets,3,11,51,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,61,40,1,1,20240105,DEN,ORL
Shot Chart Detail,0022300488,412,203999,Nikola Jokić,1610612743,Denver Nuggets,3,6,1,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,5,1,1,20240105,DEN,ORL
Shot Chart Detail,0022300488,421,203999,Nikola Jokić,1610612743,Denver Nuggets,3,5,29,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,77,17,1,1,20240105,DEN,ORL
Shot Chart Detail,0022300488,430,203999,Nikola Jokić,1610612743,Denver Nuggets,3,4,36,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,15,1,1,20240105,DEN,ORL
Shot Chart Detail,0022300488,469,203999,Nikola Jokić,1610612743,Denver Nuggets,3,1,4,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,9,1,1,20240105,DEN,ORL
Shot Chart Detail,0022300488,577,203999,Nikola Jokić,1610612743,Denver Nuggets,4,5,52,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,53,6,1,1,20240105,DEN,ORL
Shot Chart Detail,0022300488,636,203999,Nikola Jokić,1610612743,Denver Nuggets,4,2,1,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,64,129,1,1,20240105,DEN,ORL
Shot Chart Detail,0022300488,641,203999,Nikola Jokić,1610612743,Denver Nuggets,4,1,39,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,23,48,1,1,20240105,DEN,ORL
Shot Chart Detail,0022300502,248,203999,Nikola Jokić,1610612743,Denver Nuggets,2,3,58,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,1,1,1,20240107,DEN,DET
Shot Chart Detail,0022300502,285,203999,Nikola Jokić,1610612743,Denver Nuggets,2,0,31,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,6,56,1,1,20240107,DEN,DET
Shot Chart Detail,0022300524,68,203999,Nikola Jokić,1610612743,Denver Nuggets,1,5,34,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,-4,1,1,20240110,UTA,DEN
Shot Chart Detail,0022300524,82,203999,Nikola Jokić,1610612743,Denver Nuggets,1,5,3,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,26,31,1,1,20240110,UTA,DEN
Shot Chart Detail,0022300524,117,203999,Nikola Jokić,1610612743,Denver Nuggets,1,2,3,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,-1,1,1,20240110,UTA,DEN
Shot Chart Detail,0022300524,226,203999,Nikola Jokić,1610612743,Denver Nuggets,2,5,29,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,32,48,1,1,20240110,UTA,DEN
Shot Chart Detail,0022300524,240,203999,Nikola Jokić,1610612743,Denver Nuggets,2,3,57,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,15,45,1,1,20240110,UTA,DEN
Shot Chart Detail,0022300524,349,203999,Nikola Jokić,1610612743,Denver Nuggets,3,11,9,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-16,73,1,1,20240110,UTA,DEN
Shot Chart Detail,0022300524,498,203999,Nikola Jokić,1610612743,Denver Nuggets,3,0,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,221,115,1,1,20240110,UTA,DEN
Shot Chart Detail,0022300524,595,203999,Nikola Jokić,1610612743,Denver Nuggets,4,6,28,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,25,1,1,20240110,UTA,DEN
Shot Chart Detail,0022300539,15,203999,Nikola Jokić,1610612743,Denver Nuggets,1,10,42,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,0,1,1,20240112,DEN,NOP
Shot Chart Detail,0022300539,45,203999,Nikola Jokić,1610612743,Denver Nuggets,1,7,17,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,0,1,1,20240112,DEN,NOP
Shot Chart Detail,0022300539,57,203999,Nikola Jokić,1610612743,Denver Nuggets,1,5,59,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,-5,1,1,20240112,DEN,NOP
Shot Chart Detail,0022300539,85,203999,Nikola Jokić,1610612743,Denver Nuggets,1,4,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,43,241,1,1,20240112,DEN,NOP
Shot Chart Detail,0022300539,101,203999,Nikola Jokić,1610612743,Denver Nuggets,1,2,52,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20240112,DEN,NOP
Shot Chart Detail,0022300539,257,203999,Nikola Jokić,1610612743,Denver Nuggets,2,2,52,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,0,1,1,20240112,DEN,NOP
Shot Chart Detail,0022300539,268,203999,Nikola Jokić,1610612743,Denver Nuggets,2,1,18,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,27,5,1,1,20240112,DEN,NOP
Shot Chart Detail,0022300539,300,203999,Nikola Jokić,1610612743,Denver Nuggets,3,11,45,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,18,1,1,20240112,DEN,NOP
Shot Chart Detail,0022300539,352,203999,Nikola Jokić,1610612743,Denver Nuggets,3,6,44,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,121,118,1,1,20240112,DEN,NOP
Shot Chart Detail,0022300539,364,203999,Nikola Jokić,1610612743,Denver Nuggets,3,5,50,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,0,1,1,20240112,DEN,NOP
Shot Chart Detail,0022300539,570,203999,Nikola Jokić,1610612743,Denver Nuggets,4,3,43,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,71,154,1,1,20240112,DEN,NOP
Shot Chart Detail,0022300550,39,203999,Nikola Jokić,1610612743,Denver Nuggets,1,7,54,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,0,1,1,20240114,DEN,IND
Shot Chart Detail,0022300550,110,203999,Nikola Jokić,1610612743,Denver Nuggets,1,4,3,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,-58,95,1,1,20240114,DEN,IND
Shot Chart Detail,0022300550,114,203999,Nikola Jokić,1610612743,Denver Nuggets,1,3,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,12,1,1,20240114,DEN,IND
Shot Chart Detail,0022300550,375,203999,Nikola Jokić,1610612743,Denver Nuggets,3,11,26,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,21,1,1,20240114,DEN,IND
Shot Chart Detail,0022300550,418,203999,Nikola Jokić,1610612743,Denver Nuggets,3,7,2,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,5,1,1,20240114,DEN,IND
Shot Chart Detail,0022300550,452,203999,Nikola Jokić,1610612743,Denver Nuggets,3,4,39,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,26,114,1,1,20240114,DEN,IND
Shot Chart Detail,0022300550,474,203999,Nikola Jokić,1610612743,Denver Nuggets,3,2,2,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,6,1,1,20240114,DEN,IND
Shot Chart Detail,0022300550,478,203999,Nikola Jokić,1610612743,Denver Nuggets,3,1,45,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,13,52,1,1,20240114,DEN,IND
Shot Chart Detail,0022300550,552,203999,Nikola Jokić,1610612743,Denver Nuggets,4,8,3,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,70,55,1,1,20240114,DEN,IND
Shot Chart Detail,0022300550,593,203999,Nikola Jokić,1610612743,Denver Nuggets,4,4,57,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,3,1,1,20240114,DEN,IND
Shot Chart Detail,0022300550,613,203999,Nikola Jokić,1610612743,Denver Nuggets,4,3,16,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20240114,DEN,IND
Shot Chart Detail,0022300550,623,203999,Nikola Jokić,1610612743,Denver Nuggets,4,1,46,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,72,13,1,1,20240114,DEN,IND
Shot Chart Detail,0022300566,15,203999,Nikola Jokić,1610612743,Denver Nuggets,1,10,39,Made Shot,Turnaround Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,43,16,1,1,20240116,PHI,DEN
Shot Chart Detail,0022300566,85,203999,Nikola Jokić,1610612743,Denver Nuggets,1,4,0,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20240116,PHI,DEN
Shot Chart Detail,0022300566,120,203999,Nikola Jokić,1610612743,Denver Nuggets,1,1,21,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,8,1,1,20240116,PHI,DEN
Shot Chart Detail,0022300566,232,203999,Nikola Jokić,1610612743,Denver Nuggets,2,6,52,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20240116,PHI,DEN
Shot Chart Detail,0022300566,294,203999,Nikola Jokić,1610612743,Denver Nuggets,2,3,19,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20240116,PHI,DEN
Shot Chart Detail,0022300566,306,203999,Nikola Jokić,1610612743,Denver Nuggets,2,2,3,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-36,101,1,1,20240116,PHI,DEN
Shot Chart Detail,0022300566,375,203999,Nikola Jokić,1610612743,Denver Nuggets,3,7,35,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20240116,PHI,DEN
Shot Chart Detail,0022300566,449,203999,Nikola Jokić,1610612743,Denver Nuggets,3,1,15,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,26,145,1,1,20240116,PHI,DEN
Shot Chart Detail,0022300566,454,203999,Nikola Jokić,1610612743,Denver Nuggets,3,0,7,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,39,172,1,1,20240116,PHI,DEN
Shot Chart Detail,0022300566,523,203999,Nikola Jokić,1610612743,Denver Nuggets,4,7,9,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,15,151,1,1,20240116,PHI,DEN
Shot Chart Detail,0022300566,566,203999,Nikola Jokić,1610612743,Denver Nuggets,4,3,31,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-27,194,1,1,20240116,PHI,DEN
Shot Chart Detail,0022300586,24,203999,Nikola Jokić,1610612743,Denver Nuggets,1,9,55,Made Shot,Turnaround Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,82,94,1,1,20240119,BOS,DEN
Shot Chart Detail,0022300586,27,203999,Nikola Jokić,1610612743,Denver Nuggets,1,9,20,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,59,12,1,1,20240119,BOS,DEN
Shot Chart Detail,0022300586,34,203999,Nikola Jokić,1610612743,Denver Nuggets,1,8,4,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,58,111,1,1,20240119,BOS,DEN
Shot Chart Detail,0022300586,72,203999,Nikola Jokić,1610612743,Denver Nuggets,1,5,16,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,22,1,1,20240119,BOS,DEN
Shot Chart Detail,0022300586,89,203999,Nikola Jokić,1610612743,Denver Nuggets,1,4,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,143,211,1,1,20240119,BOS,DEN
Shot Chart Detail,0022300586,96,203999,Nikola Jokić,1610612743,Denver Nuggets,1,3,32,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,80,159,1,1,20240119,BOS,DEN
Shot Chart Detail,0022300586,120,203999,Nikola Jokić,1610612743,Denver Nuggets,1,1,27,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,29,63,1,1,20240119,BOS,DEN
Shot Chart Detail,0022300586,276,203999,Nikola Jokić,1610612743,Denver Nuggets,2,0,16,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,72,79,1,1,20240119,BOS,DEN
Shot Chart Detail,0022300586,296,203999,Nikola Jokić,1610612743,Denver Nuggets,3,11,42,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,27,149,1,1,20240119,BOS,DEN
Shot Chart Detail,0022300586,326,203999,Nikola Jokić,1610612743,Denver Nuggets,3,8,42,Made Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,4,28,1,1,20240119,BOS,DEN
Shot Chart Detail,0022300586,342,203999,Nikola Jokić,1610612743,Denver Nuggets,3,7,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,54,258,1,1,20240119,BOS,DEN
Shot Chart Detail,0022300586,390,203999,Nikola Jokić,1610612743,Denver Nuggets,3,3,17,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,25,167,1,1,20240119,BOS,DEN
Shot Chart Detail,0022300586,499,203999,Nikola Jokić,1610612743,Denver Nuggets,4,4,29,Made Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-120,74,1,1,20240119,BOS,DEN
Shot Chart Detail,0022300586,507,203999,Nikola Jokić,1610612743,Denver Nuggets,4,3,36,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-17,78,1,1,20240119,BOS,DEN
Shot Chart Detail,0022300602,7,203999,Nikola Jokić,1610612743,Denver Nuggets,1,11,43,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,36,31,1,1,20240121,WAS,DEN
Shot Chart Detail,0022300602,53,203999,Nikola Jokić,1610612743,Denver Nuggets,1,7,49,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,11,1,1,20240121,WAS,DEN
Shot Chart Detail,0022300602,72,203999,Nikola Jokić,1610612743,Denver Nuggets,1,6,24,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-1,89,1,1,20240121,WAS,DEN
Shot Chart Detail,0022300602,76,203999,Nikola Jokić,1610612743,Denver Nuggets,1,5,59,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-36,3,1,1,20240121,WAS,DEN
Shot Chart Detail,0022300602,82,203999,Nikola Jokić,1610612743,Denver Nuggets,1,5,18,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20240121,WAS,DEN
Shot Chart Detail,0022300602,228,203999,Nikola Jokić,1610612743,Denver Nuggets,2,7,35,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,4,1,1,20240121,WAS,DEN
Shot Chart Detail,0022300602,254,203999,Nikola Jokić,1610612743,Denver Nuggets,2,6,7,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,22,1,1,20240121,WAS,DEN
Shot Chart Detail,0022300602,263,203999,Nikola Jokić,1610612743,Denver Nuggets,2,5,30,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-29,13,1,1,20240121,WAS,DEN
Shot Chart Detail,0022300602,288,203999,Nikola Jokić,1610612743,Denver Nuggets,2,4,7,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,17,63,1,1,20240121,WAS,DEN
Shot Chart Detail,0022300602,327,203999,Nikola Jokić,1610612743,Denver Nuggets,2,1,28,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,29,1,1,20240121,WAS,DEN
Shot Chart Detail,0022300602,391,203999,Nikola Jokić,1610612743,Denver Nuggets,3,8,44,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,39,15,1,1,20240121,WAS,DEN
Shot Chart Detail,0022300602,458,203999,Nikola Jokić,1610612743,Denver Nuggets,3,4,5,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,7,31,1,1,20240121,WAS,DEN
Shot Chart Detail,0022300602,461,203999,Nikola Jokić,1610612743,Denver Nuggets,3,3,33,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,2,1,1,20240121,WAS,DEN
Shot Chart Detail,0022300602,484,203999,Nikola Jokić,1610612743,Denver Nuggets,3,2,5,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,13,1,1,20240121,WAS,DEN
Shot Chart Detail,0022300602,491,203999,Nikola Jokić,1610612743,Denver Nuggets,3,1,28,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-6,41,1,1,20240121,WAS,DEN
Shot Chart Detail,0022300614,9,203999,Nikola Jokić,1610612743,Denver Nuggets,1,11,20,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,120,85,1,1,20240123,IND,DEN
Shot Chart Detail,0022300614,24,203999,Nikola Jokić,1610612743,Denver Nuggets,1,9,41,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20240123,IND,DEN
Shot Chart Detail,0022300614,81,203999,Nikola Jokić,1610612743,Denver Nuggets,1,3,54,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,43,50,1,1,20240123,IND,DEN
Shot Chart Detail,0022300614,260,203999,Nikola Jokić,1610612743,Denver Nuggets,2,2,58,Made Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,17,30,1,1,20240123,IND,DEN
Shot Chart Detail,0022300614,277,203999,Nikola Jokić,1610612743,Denver Nuggets,2,1,28,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,48,59,1,1,20240123,IND,DEN
Shot Chart Detail,0022300614,288,203999,Nikola Jokić,1610612743,Denver Nuggets,2,0,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,96,258,1,1,20240123,IND,DEN
Shot Chart Detail,0022300614,294,203999,Nikola Jokić,1610612743,Denver Nuggets,3,11,39,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-9,95,1,1,20240123,IND,DEN
Shot Chart Detail,0022300614,422,203999,Nikola Jokić,1610612743,Denver Nuggets,3,1,33,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,11,1,1,20240123,IND,DEN
Shot Chart Detail,0022300614,515,203999,Nikola Jokić,1610612743,Denver Nuggets,4,7,45,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-109,84,1,1,20240123,IND,DEN
Shot Chart Detail,0022300614,554,203999,Nikola Jokić,1610612743,Denver Nuggets,4,3,54,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,23,1,1,20240123,IND,DEN
Shot Chart Detail,0022300614,564,203999,Nikola Jokić,1610612743,Denver Nuggets,4,3,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-6,260,1,1,20240123,IND,DEN
Shot Chart Detail,0022300614,581,203999,Nikola Jokić,1610612743,Denver Nuggets,4,1,38,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,13,1,1,20240123,IND,DEN
Shot Chart Detail,0022300614,602,203999,Nikola Jokić,1610612743,Denver Nuggets,4,0,6,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,13,258,1,1,20240123,IND,DEN
Shot Chart Detail,0022300631,12,203999,Nikola Jokić,1610612743,Denver Nuggets,1,10,59,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20240125,NYK,DEN
Shot Chart Detail,0022300631,27,203999,Nikola Jokić,1610612743,Denver Nuggets,1,8,56,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-11,45,1,1,20240125,NYK,DEN
Shot Chart Detail,0022300631,55,203999,Nikola Jokić,1610612743,Denver Nuggets,1,6,52,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20240125,NYK,DEN
